# airline	from	to	codeshare	stops	equipment
# Date: 2014-06-28
8V	FAI	KBC		0	CNC
8V	FAI	LMA		0	PAG
8V	FAI	RBY		0	CNC
8V	FAI	TAL		0	CNC
8V	FYU	FAI		0	CNC
8V	FYU	VEE		0	CNC
8V	GAL	KAL		0	CNC
8V	GAL	NUL		0	CNC
8V	HSL	HUS		0	CNC
8V	HSL	RBY		0	CNC
8V	HSL	TAL		0	CNC
8V	HUS	FAI		0	CNC
8V	HUS	TAL		0	CNC
8V	KAL	HSL		0	CNC
8V	KBC	FYU		0	CNC
8V	KYU	FAI		0	CNC
8V	LMA	FAI		0	PAG
8V	NUL	KYU		0	CNC
8V	RBY	FAI		0	CNC
8V	RBY	TAL		0	CNC
8V	TAL	FAI		0	CNC
8V	TAL	HSL		0	CNC
8V	TAL	RBY		0	CNC
8V	VEE	ARC		0	CNC
8V	VEE	FYU		0	CNC
9C	BKI	PVG		0	320
9C	BKK	PVG		0	320
9C	CAN	SHA		0	320
9C	CAN	SJW		0	320
9C	CGD	KMG		0	320
9C	CGD	SHA		0	320
9C	CGQ	PVG		0	320
9C	CJU	PVG		0	320
9C	CKG	LYA		0	320
9C	CKG	PVG		0	320
9C	CKG	SHA		0	320
9C	CKG	SJW		0	320
9C	CNX	PVG		0	320
9C	CSX	SHA		0	320
9C	CTU	SHA		0	320
9C	CTU	SJW		0	320
9C	DLC	HGH		0	320
9C	DLC	PVG		0	320
9C	DLC	SJW		0	320
9C	DYG	PVG		0	320
9C	HET	SJW		0	320
9C	HGH	DLC		0	320
9C	HGH	KWL		0	320
9C	HGH	SHE		0	320
9C	HGH	SJW		0	320
9C	HGH	SYX		0	320
9C	HGH	SZX		0	320
9C	HIA	HRB		0	320
9C	HIA	SZX		0	320
9C	HKG	PVG		0	320
9C	HKT	PVG		0	320
9C	HRB	HIA		0	320
9C	HRB	PVG		0	320
9C	HSG	PVG		0	320
9C	IBR	PVG		0	320
9C	JIQ	KMG		0	320
9C	JIQ	SHA		0	320
9C	JJN	SHA		0	320
9C	KHH	PVG		0	320
9C	KIX	PVG		0	320
9C	KMG	CGD		0	320
9C	KMG	JIQ		0	320
9C	KMG	MIG		0	320
9C	KMG	PVG		0	320
9C	KMG	SHA		0	320
9C	KMG	SHA		1	320
9C	KMG	SJW		0	320
9C	KMG	ZYI		0	320
9C	KWE	SHA		0	320
9C	KWL	HGH		0	320
9C	KWL	PVG		0	320
9C	KWL	SJW		0	320
9C	LHW	PVG		0	320
9C	LYA	CKG		0	320
9C	LYA	SHE		0	320
9C	MFM	PVG		0	320
9C	MIG	KMG		0	320
9C	MIG	SHA		0	320
9C	MIG	SHE		0	320
9C	NKG	SHE		0	320
9C	NNG	SHA		0	320
9C	PVG	BKI		0	320
9C	PVG	BKK		0	320
9C	PVG	CGQ		0	320
9C	PVG	CJU		0	320
9C	PVG	CKG		0	320
9C	PVG	CNX		0	320
9C	PVG	DLC		0	320
9C	PVG	DYG		0	320
9C	PVG	HKG		0	320
9C	PVG	HKT		0	320
9C	PVG	HRB		0	320
9C	PVG	IBR		0	320
9C	PVG	KHH		0	320
9C	PVG	KIX		0	320
9C	PVG	KWL		0	320
9C	PVG	MFM		0	320
9C	PVG	NNG		0	320
9C	PVG	REP		0	320
9C	PVG	SHE		0	320
9C	PVG	SIN		0	320
9C	PVG	SYX		0	320
9C	PVG	TAK		0	320
9C	PVG	TAO		0	320
9C	PVG	TPE		0	320
9C	PVG	XMN		0	320
9C	PVG	ZHA		0	320
9C	REP	PVG		0	320
9C	SHA	CAN		0	320
9C	SHA	CGD		0	320
9C	SHA	CKG		0	320
9C	SHA	CSX		0	320
9C	SHA	CTU		0	320
9C	SHA	JIQ		0	320
9C	SHA	JJN		0	320
9C	SHA	KMG		0	320
9C	SHA	KMG		1	320
9C	SHA	KWE		0	320
9C	SHA	LHW		0	320
9C	SHA	SJW		0	320
9C	SHA	SWA		0	320
9C	SHA	SYX		0	320
9C	SHA	SZX		0	320
9C	SHA	TAO		0	320
9C	SHA	URC		0	320
9C	SHA	XIY		0	320
9C	SHA	XMN		0	320
9C	SHA	ZUH		0	320
9C	SHA	ZYI		0	320
9C	SHE	HGH		0	320
9C	SHE	LYA		0	320
9C	SHE	MIG		0	320
9C	SHE	NKG		0	320
9C	SHE	PVG		0	320
9C	SHE	SJW		0	320
9C	SHE	SZX		0	320
9C	SHE	SZX		1	320
9C	SHE	XIY		0	320
9C	SIN	PVG		0	320
9C	SJW	CAN		0	320
9C	SJW	CKG		0	320
9C	SJW	CTU		0	320
9C	SJW	DLC		0	320
9C	SJW	HET		0	320
9C	SJW	HGH		0	320
9C	SJW	KMG		0	320
9C	SJW	KWL		0	320
9C	SJW	SHA		0	320
9C	SJW	SHE		0	320
9C	SJW	SZX		0	320
9C	SJW	TPE		0	320
9C	SJW	XMN		0	320
9C	SWA	SHA		0	320
9C	SYX	HGH		0	320
9C	SYX	PVG		0	320
9C	SYX	SHA		0	320
9C	SZX	HGH		0	320
9C	SZX	HIA		0	320
9C	SZX	SHA		0	320
9C	SZX	SHE		0	320
9C	SZX	SHE		1	320
9C	SZX	SJW		0	320
9C	TAK	PVG		0	320
9C	TAO	SHA		0	320
9C	TPE	PVG		0	320
9C	TPE	SJW		0	320
9C	URC	SHA		0	320
9C	URC	XIY		0	320
9C	XIY	SHA		0	320
9C	XIY	SHE		0	320
9C	XIY	URC		0	320
9C	XMN	PVG		0	320
9C	XMN	SHA		0	320
9C	XMN	SJW		0	320
9C	ZHA	PVG		0	320
9C	ZUH	PVG		0	320
9C	ZUH	SHA		0	320
9C	ZYI	KMG		0	320
9C	ZYI	SHA		0	320
9D	JED	NDJ		0	737 747
9E	ATL	AZO		0	CRJ
9E	ATL	CHA		0	CRJ
9E	ATL	CID		0	CRJ
9E	ATL	CRW		0	CRJ
9E	ATL	CVG		0	CR9 
9E	ATL	EVV		0	CRJ
9E	ATL	FWA		0	CRJ
9E	ATL	GSO		0	CR9
9E	ATL	GSP		0	CRJ
9E	ATL	LAN		0	CRJ
9E	ATL	LEX		0	CRJ
9E	ATL	MBS		0	CRJ
9E	ATL	MSP		0	
9E	ATL	ROA		0	CRJ
9E	ATL	SYR		0	CR9
9E	ATL	TYS		0	CRJ CR9
9E	ATL	XNA		0	CRJ
9E	AZO	ATL		0	CRJ
9E	CHA	ATL		0	CRJ
9E	CRW	ATL		0	CRJ
9E	CVG	ATL		0	CR9 
9E	DTW	MSY		0	CR9
9E	EVV	ATL		0	CRJ
9E	FWA	ATL		0	CRJ
9E	GFK	TVF		0	
9E	GSO	ATL		0	CR9
9E	GSP	ATL		0	CRJ
9E	JFK	MSY		0	CR9
9E	LAN	ATL		0	CRJ
9E	LEX	ATL		0	CRJ
9E	LGA	MSY		0	CR9
9E	MBS	ATL		0	CRJ
9E	MDT	ATL		0	CRJ
9E	MEM	MSY		0	CRJ
9E	MSP	ATL		0	
9E	MSP	MSY		0	CR9
9E	MSY	DTW		0	CR9
9E	MSY	JFK		0	CR9
9E	MSY	LGA		0	CR9
9E	MSY	MEM		0	CRJ
9E	MSY	MSP		0	CR9
9E	ROA	ATL		0	CRJ
9E	SYR	ATL		0	CR9
9E	TVF	GFK		0	
9E	TYS	ATL		0	CRJ CR9 
9E	XNA	ATL		0	CRJ
9K	ACK	BOS		0	CNA
9K	ACK	EWB		0	CNA
9K	ACK	HYA	*	0	CNA
9K	ACK	MVY		0	CNA
9K	ALB	BOS		0	CNA
9K	ALB	MSS		0	CNA
9K	ALB	OGS		0	CNA
9K	AUG	BOS		0	CNA
9K	AXA	SJU		0	CNA
9K	BHB	BOS		0	CNA
9K	BIL	GDV		0	CNA
9K	BIL	GGW		0	CNA
9K	BIL	HVR		0	CNA
9K	BIL	OLF		0	CNA
9K	BIL	SDY		0	CNA
9K	BOS	ACK		0	CNA
9K	BOS	ALB		0	CNA
9K	BOS	AUG		0	CNA
9K	BOS	BHB		0	CNA
9K	BOS	HYA		0	CNA
9K	BOS	LEB		0	CNA
9K	BOS	MVY		0	CNA
9K	BOS	PVC		0	CNA
9K	BOS	RKD		0	CNA
9K	BOS	RUT		0	CNA
9K	BOS	SLK		0	CNA
9K	CGI	STL		0	CNA
9K	CPX	SJU		0	BNI
9K	EIS	SJU		0	CNA
9K	EIS	STT		0	CNA
9K	EWB	ACK		0	CNA
9K	EWB	HPN		0	CNA
9K	EWB	MVY		0	CNA
9K	GDV	BIL		0	CNA
9K	GGW	BIL		0	CNA
9K	HPN	HYA		0	CNA
9K	HPN	LEB		0	CNA
9K	HPN	MVY		0	CNA
9K	HVR	BIL		0	CNA
9K	HYA	ACK	*	0	CNA
9K	HYA	BOS		0	CNA
9K	IRK	STL		0	CNA
9K	LEB	BOS		0	CNA
9K	LEB	HPN		0	CNA
9K	MAZ	SJU		0	CNA
9K	MSS	ALB		0	CNA
9K	MVY	ACK		0	CNA
9K	MVY	BOS		0	CNA
9K	MVY	EWB		0	CNA
9K	MVY	HPN		0	CNA
9K	MWA	STL		0	CNA
9K	NEV	SJU		0	CNA
9K	OGS	ALB		0	CNA
9K	OLF	BIL		0	CNA
9K	OWB	STL		0	CNA
9K	PVC	BOS		0	CNA
9K	RKD	BOS		0	CNA
9K	RUT	BOS		0	CNA
9K	SDY	BIL		0	CNA
9K	SJU	AXA		0	CNA
9K	SJU	CPX		0	BNI
9K	SJU	EIS		0	CNA
9K	SJU	MAZ		0	CNA
9K	SJU	NEV		0	CNA
9K	SJU	STT		0	CNA
9K	SJU	STX		0	CNA
9K	SJU	VIJ		0	BNI
9K	SJU	VQS		0	CNA
9K	SLK	BOS		0	CNA
9K	STL	CGI		0	CNA
9K	STL	IRK		0	CNA
9K	STL	MWA		0	CNA
9K	STL	OWB		0	CNA
9K	STL	TBN		0	CNA
9K	STL	UIN		0	CNA
9K	STT	EIS		0	CNA
9K	STT	SJU		0	CNA
9K	STT	STX		0	CNA
9K	STX	SJU		0	CNA
9K	STX	STT		0	CNA
9K	STX	VQS		0	CNA
9K	TBN	STL		0	CNA
9K	UIN	STL		0	CNA
9K	VIJ	SJU		0	BNI
9K	VQS	SJU		0	CNA
9K	VQS	STX		0	CNA
9M	YBL	YQQ		0	BEH
9M	YBL	YVR		0	BEH
9M	YDQ	YVR		0	DH1
9M	YDQ	YYE		0	DH1
9M	YEG	YOJ		0	BEH
9M	YEG	YOP		0	BEH
9M	YEG	YXJ		0	D38 DH3
9M	YEG	YYC		0	BEH D38 DH3
9M	YKA	YVR		0	BEH
9M	YKA	YXS		0	BEH
9M	YLL	YYC		0	BEH
9M	YLW	YXS		0	BEH
9M	YOJ	YEG		0	BEH
9M	YOJ	YOP		0	BEH
9M	YOP	YEG		0	BEH
9M	YOP	YOJ		0	BEH
9M	YQQ	YBL		0	BEH
9M	YQQ	YVR		0	BEH
9M	YQZ	YVR		0	BEH
9M	YQZ	YWL		0	BEH
9M	YVR	YBL		0	BEH
9M	YVR	YDQ		0	DH1
9M	YVR	YKA		0	BEH
9M	YVR	YQQ		0	BEH
9M	YVR	YQZ		0	BEH
9M	YVR	YWL		0	BEH
9M	YWL	YQZ		0	BEH
9M	YWL	YVR		0	BEH
9M	YXJ	YEG		0	D38 DH3
9M	YXJ	YXS		0	BEH
9M	YXJ	YYE		0	D38 BEH DH3
9M	YXS	YKA		0	BEH
9M	YXS	YLW		0	BEH
9M	YXS	YXJ		0	BEH
9M	YXS	YXT		0	DH3
9M	YXS	YYC		0	DH3
9M	YXS	YYD		0	BEH
9M	YXS	YYE		0	BEH
9M	YXT	YXS		0	DH3
9M	YYC	YEG		0	D38 BEH DH3
9M	YYC	YLL		0	BEH D38
9M	YYC	YXS		0	DH3
9M	YYD	YXS		0	BEH
9M	YYE	YDQ		0	DH1
9M	YYE	YXJ		0	D38 BEH DH3
9M	YYE	YXS		0	BEH
9N	BCV	BZE		0	CNC
9N	BCV	CUK		0	CNC
9N	BCV	SPR		0	CNC
9N	BCV	SQS		0	CNC
9N	BCV	TZA		0	CNC
9N	BZE	BCV		0	CNC
9N	BZE	CUK		0	CNC
9N	BZE	CUN		0	CNC
9N	BZE	DGA		0	CNC
9N	BZE	FRS		0	CNC
9N	BZE	MID		0	CNC
9N	BZE	PLJ		0	CNC
9N	BZE	RTB		0	CNC
9N	BZE	SAP		0	CNC
9N	BZE	SPR		0	CNC
9N	BZE	SQS		0	CNC
9N	BZE	TZA		0	CNC
9N	CUK	BCV		0	CNC
9N	CUK	BZE		0	CNC
9N	CUK	SPR		0	CNC
9N	CUK	TZA		0	CNC
9N	CUN	BZE		0	CNC
9N	CZH	SPR		0	CNC
9N	DGA	BZE		0	CNC
9N	DGA	PLJ		0	CNC
9N	DGA	TZA		0	CNC
9N	FRS	BZE		0	CNC
9N	MID	BZE		0	CNC
9N	PLJ	BZE		0	CNC
9N	PLJ	DGA		0	CNC
9N	PLJ	PND		0	CNC
9N	PND	PLJ		0	CNC
9N	RTB	BZE		0	CNC
9N	SAP	BZE		0	CNC
9N	SPR	BCV		0	CNC
9N	SPR	BZE		0	CNC
9N	SPR	CUK		0	CNC
9N	SPR	CZH		0	CNC
9N	SPR	SQS		0	CNC
9N	SPR	TZA		0	CNC
9N	SQS	BCV		0	CNC
9N	SQS	BZE		0	CNC
9N	SQS	SPR		0	CNC
9N	SQS	TZA		0	CNC
9N	TZA	BCV		0	CNC
9N	TZA	BZE		0	CNC
9N	TZA	CUK		0	CNC
9N	TZA	DGA		0	CNC
9N	TZA	SPR		0	CNC
9N	TZA	SQS		0	CNC
9Q	GDT	PLS		0	CNT
9Q	GDT	SLX		0	CNT
9Q	PLS	GDT		0	CNT
9Q	SLX	GDT		0	CNT
9R	ACR	LCR		0	BE1
9R	ACR	SVI		0	BE1
9R	ADZ	PVA		0	L4T
9R	APO	BOG		0	ER4
9R	APO	EOH		0	AT7
9R	AUC	BOG		0	E70
9R	BOG	APO		0	ER4
9R	BOG	AUC		0	E70
9R	BOG	BUN		0	AT5
9R	BOG	CZU		0	AT7
9R	BOG	EOH		0	ER4 AT5 AT7
9R	BOG	FLA		0	AT5
9R	BOG	IPI		0	BE1
9R	BOG	MVP		0	E70
9R	BOG	PCR		0	E70
9R	BOG	PDA		0	E70
9R	BOG	PSO		0	E70
9R	BOG	PUU		0	AT5
9R	BOG	RVE		0	AT5
9R	BOG	SJE		0	AT5
9R	BOG	SVI		0	BE1
9R	BOG	TME		0	AT5
9R	BOG	UIB		0	AT5
9R	BOG	VGZ		0	AT5
9R	BOG	VVC		0	AT7 BE1
9R	BSC	EOH		0	AT5
9R	BUN	BOG		0	AT5
9R	CLO	GPI		0	AT5
9R	CLO	PUU		0	AT5
9R	CLO	UIB		0	AT5
9R	CZU	BOG		0	AT7
9R	EOH	APO		0	AT7
9R	EOH	BOG		0	AT5 ER4 AT7
9R	EOH	BSC		0	AT5
9R	EOH	NQU		0	L4T
9R	EOH	UIB		0	AT5
9R	FLA	BOG		0	AT5
9R	GPI	CLO		0	AT5
9R	IPI	BOG		0	BE1
9R	LCR	ACR		0	BE1
9R	LCR	LET		0	BE1
9R	LET	LCR		0	BE1
9R	LET	LPD		0	BE1
9R	LET	TCD		0	BE1
9R	LMC	VVC		0	BE1
9R	LPD	LET		0	BE1
9R	LQM	PUU		0	AT5
9R	MVP	BOG		0	E70
9R	MVP	VVC		0	AT7
9R	NQU	EOH		0	L4T
9R	PCR	BOG		0	E70
9R	PCR	VVC		0	E70
9R	PDA	BOG		0	E70
9R	PDA	VVC		0	E70
9R	PSO	BOG		0	E70
9R	PUU	BOG		0	AT5
9R	PUU	CLO		0	AT5
9R	PUU	LQM		0	AT5
9R	PVA	ADZ		0	L4T
9R	RVE	BOG		0	AT5
9R	RVE	TME		0	AT5
9R	SJE	BOG		0	AT5
9R	SVI	ACR		0	BE1
9R	SVI	BOG		0	BE1
9R	TCD	LET		0	BE1
9R	TME	BOG		0	AT5
9R	TME	RVE		0	AT5
9R	UIB	BOG		0	AT5
9R	UIB	CLO		0	AT5
9R	UIB	EOH		0	AT5
9R	VGZ	BOG		0	AT5
9R	VVC	BOG		0	AT7 BE1
9R	VVC	LMC		0	BE1
9R	VVC	MVP		0	AT7
9R	VVC	PCR		0	E70
9R	VVC	PDA		0	E70
9U	AER	KIV		0	EM2
9U	ATH	KIV		0	E90
9U	BLQ	KIV		0	E90
9U	BVA	KIV		0	E90
9U	DME	KIV		0	320 E90
9U	DUB	KIV		0	E90
9U	FCO	KIV		0	E90
9U	FRA	KIV		0	E90
9U	IST	KIV		0	320 E90
9U	KBP	KIV		0	EM2
9U	KIV	AER		0	EM2
9U	KIV	ATH		0	E90
9U	KIV	BLQ		0	E90
9U	KIV	BVA		0	E90
9U	KIV	DME		0	320 E90
9U	KIV	DUB		0	E90
9U	KIV	FCO		0	E90
9U	KIV	FRA		0	E90
9U	KIV	IST		0	320 E90
9U	KIV	KBP		0	EM2
9U	KIV	LCA		0	E90
9U	KIV	LED		0	E90
9U	KIV	LIS		0	E90
9U	KIV	MXP		0	E90
9U	KIV	OTP		0	EM2
9U	KIV	SGC		0	E90
9U	KIV	STN		0	E90 320
9U	KIV	VCE		0	E90
9U	KIV	VRN		0	E90
9U	LCA	KIV		0	E90
9U	LED	KIV		0	E90
9U	LIS	KIV		0	E90
9U	MXP	KIV		0	E90
9U	OTP	KIV		0	EM2
9U	SGC	KIV		0	E90
9U	STN	KIV		0	E90 320
9U	VCE	KIV		0	E90
9U	VRN	KIV		0	E90
9V	AUA	CCS		0	732
9V	AUA	MAR		0	732
9V	BLA	CCS		0	734 732
9V	BLA	MIA		0	734
9V	BLA	PMV		0	732
9V	BLA	PTY		0	734
9V	BLA	PZO		0	732
9V	BLA	VLN		0	732
9V	BNS	CCS		0	732
9V	CCS	AUA		0	732
9V	CCS	BLA		0	734 732
9V	CCS	BNS		0	732
9V	CCS	CUR		0	732
9V	CCS	MAR		0	732
9V	CCS	MRD		0	F50
9V	CCS	PZO		0	F50
9V	CCS	VLV		0	F50
9V	CUR	CCS		0	732
9V	MAR	AUA		0	732
9V	MAR	CCS		0	732
9V	MAR	VLN		0	732
9V	MIA	BLA		0	734
9V	MRD	CCS		0	F50
9V	PMV	BLA		0	732
9V	PMV	CCS		0	732
9V	PTY	BLA		0	734
9V	PZO	BLA		0	732
9V	PZO	CCS		0	F50
9V	VLN	BLA		0	732
9V	VLN	MAR		0	732
9V	VLV	CCS		0	F50
9W	AJL	CCU	*	0	AT7
9W	AJL	GAU	*	0	AT7
9W	AMD	AUH		0	320
9W	AMD	BOM		0	738
9W	AMD	BOM	*	0	738 73H
9W	AMD	DEL	*	0	738 73W
9W	ATQ	DEL		0	738
9W	ATQ	DEL	*	0	AT7 73H 738
9W	AUH	AMD		0	320
9W	AUH	BLR		0	73H 320
9W	AUH	BOM		0	73H 320
9W	AUH	BOM	*	0	346
9W	AUH	CCJ		0	320
9W	AUH	CCJ	*	0	320
9W	AUH	COK		0	73H
9W	AUH	COK	*	0	320
9W	AUH	DEL		0	73H 320
9W	AUH	DEL	*	0	332
9W	AUH	DMM		0	73H
9W	AUH	HYD		0	73H
9W	AUH	HYD	*	0	320
9W	AUH	KWI		0	73H
9W	AUH	MAA		0	73H
9W	AUH	MAA	*	0	321 320
9W	AUH	TRV	*	0	320
9W	BAH	BOM		0	73H
9W	BDQ	BOM		0	73W 738 73H
9W	BHJ	BOM		0	73H
9W	BHJ	BOM	*	0	AT7
9W	BHO	BOM	*	0	73G 738
9W	BHO	DEL	*	0	AT7
9W	BHU	BOM	*	0	73G
9W	BKK	BOM		0	739 73H
9W	BKK	DEL		0	73H
9W	BLR	AUH		0	320 73H
9W	BLR	BOM		0	738 73W 73H 739
9W	BLR	BOM	*	0	73G 738 73H
9W	BLR	CCU	*	0	738
9W	BLR	CJB	*	0	AT7
9W	BLR	COK	*	0	AT7
9W	BLR	DEL		0	73H 738
9W	BLR	DEL	*	0	73H 739 738
9W	BLR	GOI	*	0	AT7
9W	BLR	HYD	*	0	AT7
9W	BLR	IDR	*	0	738
9W	BLR	IXE	*	0	AT7 738
9W	BLR	KUL	*	0	738
9W	BLR	MAA	*	0	739 AT7 738
9W	BLR	PNQ	*	0	738
9W	BLR	TRV	*	0	73H
9W	BLR	VTZ	*	0	73G
9W	BOM	AMD		0	738
9W	BOM	AMD	*	0	738 73H
9W	BOM	AUH		0	73H 320
9W	BOM	AUH	*	0	346
9W	BOM	BAH		0	73H
9W	BOM	BDQ		0	73W 738 73H
9W	BOM	BDQ	*	0	738
9W	BOM	BHJ		0	73H
9W	BOM	BHJ	*	0	AT7
9W	BOM	BHO	*	0	73G
9W	BOM	BHU	*	0	73G
9W	BOM	BKK		0	73H 739
9W	BOM	BLR		0	738 73W 739 73H
9W	BOM	BLR	*	0	738 73G 73W 73H
9W	BOM	BRU		0	332 333
9W	BOM	CCJ	*	0	738
9W	BOM	CCU		0	73H 738
9W	BOM	CCU	*	0	738
9W	BOM	CJB	*	0	738
9W	BOM	CMB		0	73H
9W	BOM	COK		0	73H
9W	BOM	DAC		0	739 73H
9W	BOM	DEL		0	739 73H 738
9W	BOM	DEL	*	0	73H 738
9W	BOM	DIU	*	0	AT7
9W	BOM	DMM		0	73H
9W	BOM	DOH		0	73H
9W	BOM	DXB		0	73H
9W	BOM	GOI		0	73H
9W	BOM	GOI	*	0	73G 738
9W	BOM	HKG		0	77W
9W	BOM	HYD		0	738 73H
9W	BOM	HYD	*	0	73G
9W	BOM	IDR	*	0	73H 73G
9W	BOM	IXC		0	738
9W	BOM	IXE		0	73H
9W	BOM	IXU		0	738
9W	BOM	IXU	*	0	AT7
9W	BOM	JAI		0	73W
9W	BOM	JAI	*	0	73G
9W	BOM	JDH		0	73H
9W	BOM	JED		0	739
9W	BOM	JNB		0	332
9W	BOM	KTM		0	73H 739
9W	BOM	KUL	*	0	772
9W	BOM	KWI		0	73H
9W	BOM	LHR		0	77W
9W	BOM	LKO		0	73H
9W	BOM	MAA		0	738 73H
9W	BOM	MCT		0	73H
9W	BOM	NAG	*	0	73G
9W	BOM	NBO	*	0	772
9W	BOM	NRT	*	0	737
9W	BOM	PNQ		0	738
9W	BOM	RAJ	*	0	73G
9W	BOM	RPR	*	0	738
9W	BOM	RUH		0	739 73H
9W	BOM	SIN		0	73H
9W	BOM	TRV		0	73H
9W	BOM	UDR	*	0	73H 73G
9W	BOM	VTZ		0	738
9W	BRU	BOM		0	333 332
9W	BRU	DEL		0	333
9W	BRU	EWR		0	333
9W	BRU	YYZ		0	332 333
9W	CCJ	AUH		0	320
9W	CCJ	AUH	*	0	320
9W	CCJ	BOM	*	0	738
9W	CCU	AJL	*	0	AT7
9W	CCU	BLR	*	0	738
9W	CCU	BOM		0	738 73H
9W	CCU	DAC		0	738
9W	CCU	DEL	*	0	738
9W	CCU	GAU	*	0	AT7 738
9W	CCU	IXA	*	0	AT7
9W	CCU	IXB		0	738
9W	CCU	IXR	*	0	AT7
9W	CCU	IXS	*	0	AT7
9W	CCU	IXZ	*	0	738
9W	CCU	PAT	*	0	AT7
9W	CCU	VNS	*	0	AT7
9W	CCU	VTZ	*	0	73G
9W	CJB	BLR	*	0	AT7
9W	CJB	BOM	*	0	738
9W	CJB	MAA	*	0	AT7
9W	CMB	BOM		0	73H
9W	COK	AUH		0	73H
9W	COK	AUH	*	0	320
9W	COK	BLR	*	0	AT7
9W	COK	BOM		0	73H
9W	COK	DMM		0	73H
9W	COK	DOH		0	73H
9W	COK	MAA	*	0	AT7 73H
9W	COK	MCT		0	73H
9W	COK	SHJ		0	73H
9W	DAC	BOM		0	739 73H
9W	DAC	CCU		0	738
9W	DAC	DEL		0	738
9W	DED	DEL		0	738
9W	DED	DEL	*	0	73H AT7
9W	DEL	AMD	*	0	73W 738
9W	DEL	ATQ		0	738
9W	DEL	ATQ	*	0	AT7 73H 738
9W	DEL	AUH		0	73H 320
9W	DEL	AUH	*	0	332
9W	DEL	BHO	*	0	AT7
9W	DEL	BKK		0	73H
9W	DEL	BLR		0	738 73H
9W	DEL	BLR	*	0	738 73H 739
9W	DEL	BOM		0	739 738 73H
9W	DEL	BOM	*	0	73H 738
9W	DEL	BRU		0	333
9W	DEL	CCU	*	0	738
9W	DEL	DAC		0	738
9W	DEL	DED		0	738
9W	DEL	DED	*	0	73H AT7
9W	DEL	DMM		0	73H
9W	DEL	DOH		0	73H
9W	DEL	DXB		0	73H
9W	DEL	GAU	*	0	738
9W	DEL	GOP	*	0	AT7
9W	DEL	HKG		0	332 77W
9W	DEL	HYD	*	0	73W 738
9W	DEL	IDR		0	73H
9W	DEL	IDR	*	0	AT7
9W	DEL	IXB		0	73W
9W	DEL	IXC	*	0	738 AT7
9W	DEL	IXJ	*	0	73H 738
9W	DEL	IXL	*	0	73W
9W	DEL	IXR	*	0	73H
9W	DEL	JAI		0	73H
9W	DEL	JAI	*	0	738 AT7
9W	DEL	JDH	*	0	AT7
9W	DEL	KTM		0	73H
9W	DEL	KUL	*	0	333 738
9W	DEL	LHR		0	77W
9W	DEL	LKO	*	0	AT7 73W 739 738
9W	DEL	MAA		0	73H 738
9W	DEL	PAT		0	73H
9W	DEL	PNQ		0	738 73H 73W
9W	DEL	RPR	*	0	73W
9W	DEL	SIN		0	73H
9W	DEL	SXR		0	738 73H
9W	DEL	UDR	*	0	AT7
9W	DEL	VNS	*	0	738
9W	DIB	GAU	*	0	738
9W	DIU	PBD	*	0	AT7
9W	DMM	AUH		0	73H
9W	DMM	BOM		0	73H
9W	DMM	COK		0	73H
9W	DMM	DEL		0	73H
9W	DMM	TRV		0	73H
9W	DOH	BOM		0	73H
9W	DOH	COK		0	73H
9W	DOH	DEL		0	73H
9W	DXB	BOM		0	73H
9W	DXB	DEL		0	73H
9W	DXB	IXE		0	73H
9W	EWR	BRU		0	333
9W	GAU	AJL	*	0	AT7
9W	GAU	CCU	*	0	AT7 738
9W	GAU	DEL	*	0	738
9W	GAU	DIB	*	0	738
9W	GAU	IMF	*	0	738
9W	GAU	IXS	*	0	AT7
9W	GOI	BLR	*	0	AT7
9W	GOI	BOM		0	73H
9W	GOI	BOM	*	0	73G 738
9W	GOI	MAA		0	738
9W	GOP	DEL	*	0	AT7
9W	HKG	BOM		0	77W
9W	HKG	DEL		0	332 77W
9W	HYD	AUH		0	73H
9W	HYD	AUH	*	0	320
9W	HYD	BLR	*	0	AT7
9W	HYD	BOM		0	738 73H
9W	HYD	BOM	*	0	73G
9W	HYD	DEL	*	0	738 73W
9W	HYD	KUL	*	0	738
9W	HYD	MAA	*	0	738 AT7
9W	HYD	PNQ	*	0	AT7
9W	HYD	RJA	*	0	AT7
9W	IDR	BLR	*	0	738
9W	IDR	BOM	*	0	73H 73G
9W	IDR	DEL		0	73H
9W	IDR	DEL	*	0	AT7
9W	IDR	PNQ	*	0	AT7
9W	IMF	GAU	*	0	738
9W	IXA	CCU	*	0	AT7
9W	IXB	CCU		0	738
9W	IXB	DEL		0	73W
9W	IXC	BOM		0	738
9W	IXC	DEL	*	0	738 AT7
9W	IXE	BLR		0	738
9W	IXE	BLR	*	0	AT7
9W	IXE	BOM		0	73H
9W	IXE	DXB		0	73H
9W	IXJ	DEL	*	0	73H 738
9W	IXL	DEL		0	73W
9W	IXL	DEL	*	0	73W
9W	IXM	MAA	*	0	AT7
9W	IXR	CCU	*	0	AT7
9W	IXR	DEL	*	0	73H
9W	IXS	CCU	*	0	AT7
9W	IXS	GAU	*	0	AT7
9W	IXU	BOM		0	738
9W	IXU	BOM	*	0	AT7
9W	IXZ	CCU	*	0	738
9W	IXZ	MAA		0	73H
9W	JAI	BOM	*	0	73G 73W
9W	JAI	DEL		0	73H
9W	JAI	DEL	*	0	738 AT7
9W	JDH	BOM		0	73H
9W	JDH	DEL	*	0	AT7
9W	JED	BOM		0	739
9W	JNB	BOM		0	332
