# airline	from	to	codeshare	stops	equipment
# Date: 2014-06-28
AC	YYT	YYR	*	0	CRJ
AC	YYT	YYZ		0	320 319 E90
AC	YYY	YBC	*	0	DH1
AC	YYY	YUL	*	0	DH1
AC	YYZ	ANU		0	320
AC	YYZ	ATL	*	0	CRA CRJ
AC	YYZ	AUA		0	319
AC	YYZ	AUH		0	77W
AC	YYZ	AZS		0	319
AC	YYZ	BCN	*	0	763
AC	YYZ	BDA		0	319
AC	YYZ	BDL	*	0	BEH
AC	YYZ	BGI		0	319
AC	YYZ	BNA	*	0	CRJ
AC	YYZ	BOG		0	763
AC	YYZ	BOS		0	E90 E75
AC	YYZ	BWI	*	0	DH1
AC	YYZ	CCC		0	319
AC	YYZ	CDG		0	77W
AC	YYZ	CLE	*	0	DH1
AC	YYZ	CLT	*	0	CRJ
AC	YYZ	CMH	*	0	DH1
AC	YYZ	CPH		0	763
AC	YYZ	CUN		0	319
AC	YYZ	CVG	*	0	CRJ
AC	YYZ	DCA		0	E75
AC	YYZ	DEN		0	E90
AC	YYZ	DEN	*	0	CR7
AC	YYZ	DFW		0	E75
AC	YYZ	DTW	*	0	BEH CRJ
AC	YYZ	DUB	*	0	763
AC	YYZ	EWR		0	E75 E90
AC	YYZ	EWR	*	0	CRA
AC	YYZ	FCO		0	333
AC	YYZ	FLL		0	320
AC	YYZ	FRA		0	77W
AC	YYZ	FRA	*	0	744
AC	YYZ	GCM		0	E90
AC	YYZ	GGT		0	E90
AC	YYZ	GND		0	319
AC	YYZ	GRU		0	763
AC	YYZ	HAV		0	E90
AC	YYZ	HKG		0	77L
AC	YYZ	HOG		0	319
AC	YYZ	IAD	*	0	CRJ ERJ CR7
AC	YYZ	IAH	*	0	CRA
AC	YYZ	IND	*	0	CRJ
AC	YYZ	IST		0	77W 763
AC	YYZ	JFK	*	0	CRA
AC	YYZ	KIN		0	319
AC	YYZ	LAS		0	763 319
AC	YYZ	LAX		0	321 320
AC	YYZ	LGA		0	E90 E75
AC	YYZ	LGA	*	0	CRA
AC	YYZ	LHR		0	763 77L 77W 333
AC	YYZ	LIM		0	763
AC	YYZ	LIR		0	319
AC	YYZ	MBJ		0	319
AC	YYZ	MCI	*	0	CRJ
AC	YYZ	MCO		0	319
AC	YYZ	MDT	*	0	BEH
AC	YYZ	MEX		0	319
AC	YYZ	MIA		0	E90
AC	YYZ	MKE	*	0	CRJ
AC	YYZ	MSP	*	0	CRA CRJ
AC	YYZ	MSY	*	0	CRA
AC	YYZ	MUC		0	77W
AC	YYZ	NAS		0	319
AC	YYZ	NRT		0	77W
AC	YYZ	ORD		0	E75
AC	YYZ	ORD	*	0	CR7 320 ERJ CRJ 737 319 CRA
AC	YYZ	PEK		0	77W
AC	YYZ	PHL		0	E75
AC	YYZ	PHX		0	319
AC	YYZ	PIT	*	0	DH1
AC	YYZ	PLS		0	E90
AC	YYZ	POP		0	319
AC	YYZ	PUJ		0	319
AC	YYZ	PVG		0	77L
AC	YYZ	RDU	*	0	CRJ
AC	YYZ	ROC	*	0	BEH
AC	YYZ	RSW		0	320
AC	YYZ	SAN		0	319
AC	YYZ	SCL		0	763
AC	YYZ	SEA		0	E90
AC	YYZ	SFO		0	320
AC	YYZ	SJO		0	319
AC	YYZ	SNU		0	319
AC	YYZ	STL	*	0	CRJ
AC	YYZ	SYR	*	0	BEH
AC	YYZ	TLV		0	763
AC	YYZ	TPA		0	319
AC	YYZ	UVF		0	319
AC	YYZ	VIE	*	0	763
AC	YYZ	VRA		0	319
AC	YYZ	WAW		0	788
AC	YYZ	WAW	*	0	788
AC	YYZ	YAM	*	0	DH1
AC	YYZ	YDF		0	E90
AC	YYZ	YEG		0	320 319 E90
AC	YYZ	YFC	*	0	DH4
AC	YYZ	YGK	*	0	BEH
AC	YYZ	YHZ		0	320 E90 319 763
AC	YYZ	YMM		0	E90 320 319
AC	YYZ	YOW		0	E90 319 320 763 E75
AC	YYZ	YQB	*	0	DH4
AC	YYZ	YQG		0	319
AC	YYZ	YQG	*	0	DH1 CRJ
AC	YYZ	YQM	*	0	DH4 CRJ
AC	YYZ	YQR		0	E90
AC	YYZ	YQT	*	0	DH4 CRJ
AC	YYZ	YQY	*	0	CRJ
AC	YYZ	YSB	*	0	DH1
AC	YYZ	YSJ	*	0	DH4
AC	YYZ	YTS	*	0	DH1
AC	YYZ	YUL		0	319 321 320 E90 333 763 E75
AC	YYZ	YUL	*	0	CRA
AC	YYZ	YVR		0	321 320 77W 763 77L 319 333
AC	YYZ	YWG		0	320 E90 319
AC	YYZ	YXE		0	E90
AC	YYZ	YXU	*	0	DH1 DH4
AC	YYZ	YYB	*	0	DH1
AC	YYZ	YYC		0	320 321 319
AC	YYZ	YYG	*	0	CRJ
AC	YYZ	YYJ		0	320
AC	YYZ	YYT		0	320 E90 319
AC	YYZ	YZR	*	0	BEH
AC	YYZ	ZRH		0	333
AC	YZF	YEG	*	0	CRJ
AC	YZF	YYC	*	0	CRJ
AC	YZP	YVR	*	0	DH3
AC	YZR	YYZ	*	0	BEH
AC	YZV	YQB	*	0	DH1
AC	YZV	YUL	*	0	DH1
AC	YZV	YWK	*	0	DH1
AC	ZBF	YUL	*	0	DH3 DH1
AC	ZRH	YUL		0	330
AC	ZRH	YYZ		0	333
AC	ZSA	PLS		0	319
AD	AAX	POJ		0	AT4
AD	AFL	CGB		0	E90
AD	AJU	MCZ		0	E95 AT7
AD	AJU	REC		0	AT7
AD	AJU	SSA		0	AT7
AD	AJU	VCP		0	E95 E90
AD	AQA	VCP		0	AT7
AD	ARU	GRU		0	AT7
AD	ARU	VCP		0	AT7
AD	ATM	BEL		0	AT7 E95
AD	ATM	STM		0	AT7
AD	AUX	BSB		0	AT7
AD	AUX	MAB		0	AT7
AD	AUX	PMW		0	AT7
AD	BAZ	MAO		0	AT4
AD	BEL	ATM		0	AT7 E95
AD	BEL	CKS		0	AT7
AD	BEL	CNF		0	E95
AD	BEL	FOR		0	E95
AD	BEL	IMP		0	E95
AD	BEL	MAB		0	AT7
AD	BEL	MAO		0	E95
AD	BEL	MCP		0	AT7
AD	BEL	STM		0	AT7
AD	BPS	CNF		0	E95
AD	BPS	SDU		0	E90
AD	BPS	SSA		0	AT7
AD	BPS	VCP		0	E95
AD	BRA	BSB		0	AT7
AD	BRA	SSA		0	AT7
AD	BSB	AUX		0	AT7
AD	BSB	BRA		0	AT7
AD	BSB	CGB		0	E95
AD	BSB	CNF		0	E95
AD	BSB	GRU		0	E95 E90
AD	BSB	MAB		0	E95
AD	BSB	PMW		0	AT7
AD	BSB	UDI		0	AT7
AD	BSB	VCP		0	E95 E90
AD	BVB	MAO		0	AT7
AD	BVH	CGB		0	AT7
AD	BYO	VCP		0	AT7
AD	CAC	CWB		0	AT7
AD	CAC	VCP		0	AT7
AD	CAW	SDU		0	AT7
AD	CCM	VCP		0	AT7
AD	CFB	PLU		0	AT7
AD	CFB	VCP		0	AT7
AD	CGB	AFL		0	E90
AD	CGB	BSB		0	E95
AD	CGB	BVH		0	AT7
AD	CGB	CGR		0	AT7 E75
AD	CGB	CNF		0	E95 E90
AD	CGB	GRU		0	E90 E95
AD	CGB	GYN		0	E90 E95
AD	CGB	JPR		0	AT7
AD	CGB	LDB		0	E90
AD	CGB	MGF		0	E90
AD	CGB	OAL		0	E90 AT7
AD	CGB	OPS		0	E95
AD	CGB	PVH		0	E95 E90
AD	CGB	ROO		0	AT7
AD	CGB	SJP		0	AT7
AD	CGB	VCP		0	E90 E95
AD	CGH	SDU		0	E90
AD	CGR	CGB		0	AT7 E75
AD	CGR	CMG		0	AT7
AD	CGR	GRU		0	E95
AD	CGR	VCP		0	E95 E90 E75
AD	CIZ	MAO		0	AT4
AD	CKS	BEL		0	AT7
AD	CKS	CNF		0	E95
AD	CKS	MAB		0	E95
AD	CLV	VCP		0	E90 E95
AD	CMG	CGR		0	AT7
AD	CNF	BEL		0	E95
AD	CNF	BPS		0	E95
AD	CNF	BSB		0	E95
AD	CNF	CGB		0	E95 E90
AD	CNF	CKS		0	E95
AD	CNF	CPV		0	E90
AD	CNF	CWB		0	E95 E90
AD	CNF	FOR		0	E95
AD	CNF	GRU		0	E90 E95
AD	CNF	GYN		0	E90
AD	CNF	IMP		0	E95
AD	CNF	IPN		0	AT7
AD	CNF	IZA		0	AT7
AD	CNF	MAO		0	E95
AD	CNF	MOC		0	E90 E95
AD	CNF	POA		0	E95
AD	CNF	RAO		0	AT7
AD	CNF	REC		0	E90 E95
AD	CNF	SDU		0	E90 E95
AD	CNF	SLZ		0	E95
AD	CNF	SSA		0	E95
AD	CNF	UBA		0	AT7
AD	CNF	UDI		0	E95
AD	CNF	VCP		0	E95 E90
AD	CNF	VDC		0	AT7
AD	CNF	VIX		0	E95 E90
AD	CPV	PNZ		0	E90
AD	CWB	CAC		0	AT7
AD	CWB	CNF		0	E95
AD	CWB	CXJ		0	AT7
AD	CWB	GRU		0	E95 E90
AD	CWB	IGU		0	E95
AD	CWB	LDB		0	E90 AT7
AD	CWB	MGF		0	E90
AD	CWB	POA		0	E95
AD	CWB	SDU		0	E90
AD	CWB	VCP		0	E95 E90
AD	CXJ	CWB		0	AT7
AD	CXJ	VCP		0	E95
AD	DOU	VCP		0	AT7
AD	ERN	TFF		0	AT4
AD	FEN	NAT		0	AT7
AD	FEN	REC		0	E95
AD	FLN	VCP		0	E95 E90
AD	FOR	BEL		0	E95
AD	FOR	CNF		0	E95
AD	FOR	JPA		0	AT7
AD	FOR	NAT		0	E95
AD	FOR	PHB		0	AT7
AD	FOR	REC		0	E95
AD	FOR	SLZ		0	E95
AD	FOR	THE		0	E95
AD	FOR	VCP		0	E95 E90
AD	GIG	VCP		0	E95 E90
AD	GRU	ARU		0	AT7
AD	GRU	BSB		0	E95
AD	GRU	CGB		0	E95 E90
AD	GRU	CGR		0	E95
AD	GRU	CNF		0	E90 E95
AD	GRU	CWB		0	E95 E90
AD	GRU	GYN		0	E95
AD	GRU	IOS		0	E95
AD	GRU	IPN		0	AT7
AD	GRU	NVT		0	E95
AD	GRU	PLU		0	AT7
AD	GRU	POA		0	E95 E90
AD	GRU	REC		0	E95
AD	GRU	SDU		0	E90 E95
AD	GRU	SSA		0	E95
AD	GVR	PLU		0	AT7
AD	GYN	CGB		0	E90 E95
AD	GYN	CNF		0	E90
AD	GYN	GRU		0	E95
AD	GYN	PMW		0	E95 E90
AD	GYN	SDU		0	E90
AD	GYN	VCP		0	E95 E90
AD	IGU	CWB		0	E95
AD	IGU	POA		0	AT7
AD	IGU	VCP		0	E95 E90
AD	IMP	BEL		0	E95
AD	IMP	CNF		0	E95
AD	IOS	GRU		0	E95
AD	IOS	SSA		0	AT7 E95
AD	IOS	VCP		0	E95
AD	IPN	CNF		0	AT7
AD	IPN	GRU		0	AT7
AD	IPN	PLU		0	AT4
AD	IRZ	TFF		0	AT4
AD	ITB	STM		0	AT7
AD	IZA	CNF		0	AT7
AD	IZA	VCP		0	AT7
AD	JDO	VCP		0	E90
AD	JOI	POA		0	AT7
AD	JOI	VCP		0	E95 AT7
AD	JPA	FOR		0	AT7
AD	JPA	SSA		0	AT7
AD	JPA	VCP		0	E95
AD	JPR	CGB		0	AT7
AD	JTC	MII		0	AT7
AD	JTC	VCP		0	AT7
AD	LDB	CGB		0	E90
AD	LDB	CWB		0	AT7 E90
AD	LDB	MGF		0	AT7
AD	LDB	POA		0	AT7
AD	LDB	VCP		0	E90 E95 AT7
AD	LEC	SSA		0	AT7
AD	MAB	AUX		0	AT7
AD	MAB	BEL		0	AT7
AD	MAB	BSB		0	E95
AD	MAB	CKS		0	E95
AD	MAB	TUR		0	AT7
AD	MAO	BAZ		0	AT4
AD	MAO	BEL		0	E95
AD	MAO	BVB		0	AT7
AD	MAO	CIZ		0	AT4
AD	MAO	CNF		0	E95
AD	MAO	PIN		0	AT7
AD	MAO	PVH		0	E95 AT7
AD	MAO	STM		0	AT7
AD	MAO	TBT		0	E95
AD	MAO	TFF		0	AT4 E95
AD	MAO	VCP		0	E95
AD	MCP	BEL		0	AT7
AD	MCZ	AJU		0	E95 E90 AT7
AD	MCZ	REC		0	AT7
AD	MCZ	VCP		0	E95
AD	MEA	SDU		0	AT4
AD	MEA	VCP		0	AT4
AD	MGF	CGB		0	E90
AD	MGF	CWB		0	E90
AD	MGF	LDB		0	AT7
AD	MGF	POA		0	AT7
AD	MGF	VCP		0	E90 AT7
AD	MII	JTC		0	AT7
AD	MII	VCP		0	AT7
AD	MOC	CNF		0	E95 E90
AD	MOC	PLU		0	AT7
AD	NAT	CNF		0	E95
AD	NAT	FEN		0	AT7
AD	NAT	REC		0	AT7 E90
AD	NAT	VCP		0	E95
AD	NVT	GRU		0	E95
AD	NVT	POA		0	E95 E90
AD	NVT	VCP		0	E95 E90
AD	OAL	CGB		0	E90 AT7
AD	OLC	TFF		0	AT4
AD	OPS	CGB		0	E95
AD	PAV	SSA		0	AT7
AD	PET	POA		0	AT7
AD	PFB	POA		0	AT7
AD	PFB	VCP		0	AT7
AD	PHB	FOR		0	AT7
AD	PHB	THE		0	AT7
AD	PIN	MAO		0	AT7
AD	PLU	AAX		0	AT4
AD	PLU	CFB		0	AT7
AD	PLU	GRU		0	AT7
AD	PLU	GVR		0	AT7
AD	PLU	IPN		0	AT4
AD	PLU	MOC		0	AT7
AD	PLU	POJ		0	AT4
AD	PLU	SJK		0	AT7
AD	PLU	UDI		0	AT7
AD	PLU	VCP		0	AT7
AD	PLU	VCP	*	0	AT4
AD	PLU	VDC	*	0	AT7
AD	PMW	AUX		0	AT7
AD	PMW	BSB		0	AT7
AD	PMW	GYN		0	E90 E95
AD	PNZ	CNF		0	E90
AD	POA	CNF		0	E95
AD	POA	CWB		0	E95
AD	POA	GRU		0	E95 E90
AD	POA	IGU		0	AT7
AD	POA	JOI		0	AT7
AD	POA	LDB		0	AT7
AD	POA	MGF		0	AT7
AD	POA	NVT		0	E95 E90
AD	POA	PET		0	AT7
AD	POA	PFB		0	AT7
AD	POA	RIA		0	AT7
AD	POA	SDU		0	E90
AD	POA	VCP		0	E95 E90
AD	POA	XAP		0	AT7
AD	POJ	PLU		0	AT4
AD	PPB	VCP		0	AT7 E95
AD	PVH	CGB		0	E90 E95
AD	PVH	MAO		0	E95 AT7
AD	PVH	RBR		0	E90 E95
AD	RAO	CNF		0	AT7
AD	RAO	SJP		0	E95
AD	RAO	VCP		0	E90 AT7 E95
AD	RBR	PVH		0	E90 E95
AD	REC	AJU		0	AT7
AD	REC	CNF		0	E90 E95
AD	REC	FEN		0	E95
AD	REC	FOR		0	E95
AD	REC	GRU		0	E95
AD	REC	MCZ		0	AT7
AD	REC	NAT		0	AT7 E90
AD	REC	SSA		0	E95
AD	REC	THE		0	E95
AD	REC	VCP		0	E95
AD	RIA	POA		0	AT7
AD	ROO	CGB		0	AT7
AD	RVD	VCP		0	AT4
AD	SDU	BPS		0	E90
AD	SDU	CAW		0	AT7
AD	SDU	CGH		0	E90
AD	SDU	CNF		0	E90 E95
AD	SDU	CWB		0	E90
AD	SDU	GRU		0	E90 E95
AD	SDU	GYN		0	E90
AD	SDU	MEA		0	AT4
AD	SDU	POA		0	E90
AD	SDU	SJK		0	AT7 E90
AD	SDU	VCP		0	E95 E90
AD	SDU	VIX		0	E90 E95
AD	SJK	PLU		0	AT7
AD	SJK	SDU		0	E90 AT7
AD	SJL	TFF		0	AT4
AD	SJL	TFF	*	0	AT4
AD	SJP	CGB		0	AT7
AD	SJP	RAO		0	E95
AD	SJP	VCP		0	E95 AT7 E90
AD	SLZ	CNF		0	E95
AD	SLZ	FOR		0	E95
AD	SLZ	THE		0	E95
AD	SSA	AJU		0	AT7
AD	SSA	BPS		0	AT7
AD	SSA	BRA		0	AT7
AD	SSA	CNF		0	E95
AD	SSA	GRU		0	E95
AD	SSA	IOS		0	E95 AT7
AD	SSA	JPA		0	AT7
AD	SSA	LEC		0	AT7
AD	SSA	PAV		0	AT7
AD	SSA	REC		0	E95
AD	SSA	VCP		0	E95 E90
AD	SSA	VDC		0	AT7
AD	SSA	VIX		0	E95 AT7 E90
AD	STM	ATM		0	AT7
AD	STM	BEL		0	AT7
AD	STM	ITB		0	AT7
AD	STM	MAO		0	AT7
AD	STM	TMT		0	AT7
AD	TBT	MAO		0	E95
AD	TFF	ERN		0	AT4
AD	TFF	IRZ		0	AT4
AD	TFF	MAO		0	E95 AT4
AD	TFF	OLC		0	AT4
AD	TFF	SJL		0	AT4
AD	TFF	SJL	*	0	AT4
AD	THE	FOR		0	E95
AD	THE	PHB		0	AT7
AD	THE	REC		0	E95
AD	THE	SLZ		0	E95
AD	THE	VCP		0	E95
AD	TMT	STM		0	AT7
AD	TUR	BEL		0	AT7
AD	UBA	CNF		0	AT7
AD	UBA	VCP		0	AT7
AD	UDI	BSB		0	AT7
AD	UDI	CNF		0	E95
AD	UDI	PLU		0	AT7
AD	UDI	VCP		0	AT7 E90 E95
AD	VCP	AJU		0	E95
AD	VCP	AQA		0	AT7
AD	VCP	ARU		0	AT7
AD	VCP	BPS		0	E95
AD	VCP	BSB		0	E95 E90
AD	VCP	BYO		0	AT7
AD	VCP	CAC		0	AT7
AD	VCP	CCM		0	AT7
AD	VCP	CFB		0	AT7
AD	VCP	CGB		0	E95 E90
AD	VCP	CGR		0	E95 E90 E75
AD	VCP	CLV		0	E90 E95
AD	VCP	CNF		0	E95 E90
AD	VCP	CWB		0	E95 E90
AD	VCP	CXJ		0	E95
AD	VCP	DOU		0	AT7
AD	VCP	FLN		0	E95 E90
AD	VCP	FOR		0	E90 E95
AD	VCP	GIG		0	E90 E95
AD	VCP	GYN		0	E95 E90
AD	VCP	IGU		0	E95 E90
AD	VCP	IOS		0	E95
AD	VCP	IZA		0	AT7
AD	VCP	JDO		0	E90
AD	VCP	JOI		0	AT7 E95
AD	VCP	JPA		0	E95
AD	VCP	JTC		0	AT7
AD	VCP	LDB		0	E95 AT7 E90
AD	VCP	MAO		0	E95
AD	VCP	MCZ		0	E95 E90
AD	VCP	MEA		0	AT4
AD	VCP	MGF		0	AT7 E90 E95
AD	VCP	MII		0	AT7
AD	VCP	NAT		0	E95
AD	VCP	NVT		0	E90 E95
AD	VCP	PFB		0	AT7
AD	VCP	PLU		0	AT7
AD	VCP	PLU	*	0	AT4
AD	VCP	POA		0	E95 E90
AD	VCP	PPB		0	AT7 E95
AD	VCP	RAO		0	AT7 E90 E95
AD	VCP	REC		0	E95
AD	VCP	RVD		0	AT4
AD	VCP	SDU		0	E90 E95
AD	VCP	SJP		0	AT7 E95
AD	VCP	SSA		0	E95 E90
AD	VCP	THE		0	E95
AD	VCP	UBA		0	AT7
AD	VCP	UDI		0	E90 AT7 E95
AD	VCP	VIX		0	E95 E90
AD	VCP	XAP		0	AT7 E95
AD	VDC	CNF		0	AT7
AD	VDC	PLU	*	0	AT7
AD	VDC	SSA		0	AT7
AD	VIX	CNF		0	E90 E95
AD	VIX	SDU		0	E90 E95
AD	VIX	SSA		0	AT7 E95 E90
AD	VIX	VCP		0	E95 E90
AD	XAP	POA		0	AT7
AD	XAP	VCP		0	AT7 E95
AE	CGO	RMQ		0	E90
AE	CGO	TPE	*	0	738 333
AE	CSX	KHH	*	0	333
AE	CSX	TPE	*	0	320 738 333
AE	FOC	TSA		0	738
AE	HAN	RMQ		0	E90
AE	HGH	KHH	*	0	333
AE	HGH	RMQ		0	E90
AE	HKG	RMQ		0	738 E90
AE	HUN	KHH		0	E90
AE	ICN	KHH		0	E90
AE	KHH	CSX	*	0	333
AE	KHH	HGH	*	0	333
AE	KHH	HUN		0	E90
AE	KHH	ICN		0	E90
AE	KHH	XMN		0	E90
AE	KHH	XMN	*	0	738
AE	KNH	RMQ		0	E90
AE	KNH	TSA		0	E90
AE	LJG	TPE		0	738
AE	MXZ	RMQ		0	E90
AE	MZG	RMQ		0	E90
AE	MZG	TSA		0	E90
AE	NGB	RMQ		0	E90
AE	NGB	TPE	*	0	320 333 343
AE	NKG	TPE	*	0	320 321 744
AE	OKA	RMQ		0	E90
AE	RMQ	CGO		0	E90
AE	RMQ	HAN		0	E90
AE	RMQ	HGH		0	E90
AE	RMQ	HKG		0	738 E90
AE	RMQ	KNH		0	E90
AE	RMQ	MXZ		0	E90
AE	RMQ	MZG		0	E90
AE	RMQ	NGB		0	E90
AE	RMQ	OKA		0	E90
AE	RMQ	SGN		0	E90
AE	SGN	RMQ		0	E90
AE	SHE	TPE	*	0	320 333
AE	TPE	CGO	*	0	738 333
AE	TPE	CSX	*	0	320 738 333
AE	TPE	LJG		0	738
AE	TPE	NGB	*	0	320 333 343
AE	TPE	NKG	*	0	320 321 744
AE	TPE	SHE	*	0	320 333
AE	TPE	XMN	*	0	343 738 333
AE	TPE	YNZ	*	0	738
AE	TSA	FOC		0	738
AE	TSA	KNH		0	E90
AE	TSA	MZG		0	E90
AE	TSA	TTT		0	E90
AE	TSA	WNZ	*	0	738
AE	TTT	TSA		0	E90
AE	WNZ	TSA	*	0	738
AE	XMN	KHH		0	E90
AE	XMN	KHH	*	0	738
AE	XMN	TPE	*	0	738 343 333
AE	YNZ	TPE	*	0	738
AF	ABE	ATL	*	0	CRJ
AF	ABJ	CDG		0	772
AF	ABQ	ATL	*	0	757 320
AF	ABV	CDG		0	332
AF	ABV	PHC		0	332
AF	ABY	ATL	*	0	CRJ
AF	ABZ	CDG		0	E70
AF	AEX	ATL	*	0	CRJ
AF	AGP	CDG	*	0	738
AF	AGS	ATL	*	0	CRJ 717
AF	AJA	LGG		0	320
AF	AJA	LYS	*	0	320
AF	AJA	MRS	*	0	320 AT7
AF	AJA	NCE	*	0	AT7
AF	AJA	NTE	*	0	320
AF	AJA	ORY		0	321 320 319
AF	AJA	ORY	*	0	320
AF	AJA	TLS	*	0	320
AF	ALB	ATL	*	0	CR9 M88
AF	ALG	CDG		0	319
AF	ALG	MRS		0	320 319
AF	AMM	CDG		0	320
AF	AMS	AUH	*	0	332
AF	AMS	BOD	*	0	E90 73W F70
AF	AMS	BSL	*	0	F70 E90
AF	AMS	CDG		0	321 320 319 318 32A
AF	AMS	CDG	*	0	73W 73J 73H
AF	AMS	CFE	*	0	ER4
AF	AMS	DMM	*	0	332
AF	AMS	DOH	*	0	332
AF	AMS	HRE	*	0	332
AF	AMS	JRO	*	0	332
AF	AMS	KGL	*	0	332
AF	AMS	KUL	*	0	772
AF	AMS	KWI	*	0	332
AF	AMS	LCY	*	0	AR8
AF	AMS	LYS		0	F70
AF	AMS	LYS	*	0	E90 F70
AF	AMS	MRS		0	319
AF	AMS	NCE	*	0	73W E90 73H
AF	AMS	NTE		0	ER4
AF	AMS	SXB		0	ER4 CR7 E70
AF	AMS	TLS	*	0	E90
AF	AMS	TPE	*	0	77W
AF	AMS	UIO	*	0	772
AF	ANR	LCY	*	0	F50
AF	ARN	CDG		0	320 321 32A 319
AF	ATH	CDG		0	32A 319 320 321
AF	ATH	MRS		0	319
AF	ATH	TLS		0	320
AF	ATL	ABE	*	0	717
AF	ATL	ABQ	*	0	757
AF	ATL	ABY	*	0	CRJ
AF	ATL	AEX	*	0	CRJ CR9
AF	ATL	AGS	*	0	CRJ M88 717
AF	ATL	ALB	*	0	M88
AF	ATL	ATW	*	0	CR9
AF	ATL	AUS	*	0	M90 M88
AF	ATL	AVL	*	0	CRJ M88
AF	ATL	AVP	*	0	CR7
AF	ATL	BDL	*	0	M88 73W
AF	ATL	BHM	*	0	M88
AF	ATL	BMI	*	0	CR7 CR9
AF	ATL	BNA	*	0	M88 319 738 73H 717 320
AF	ATL	BOS	*	0	M90 757 320 738 319
AF	ATL	BQK	*	0	CRJ
AF	ATL	BRU	*	0	76W
AF	ATL	BTR	*	0	CR7 CRJ 319 CR9
AF	ATL	BTV	*	0	CR9
AF	ATL	BUF	*	0	M90 M88
AF	ATL	BWI	*	0	M90 757 320
AF	ATL	CAE	*	0	M88 CRJ 319 717
AF	ATL	CAK	*	0	M88
AF	ATL	CDG		0	77W 744 772 74Y
AF	ATL	CDG	*	0	76W
AF	ATL	CHA	*	0	CRJ M88
AF	ATL	CHO	*	0	CRJ
AF	ATL	CHS	*	0	320 M88 73W 717 319
AF	ATL	CID	*	0	CRJ
AF	ATL	CLE	*	0	717 CR9
AF	ATL	CLT	*	0	M90 M88 319
AF	ATL	CMH	*	0	73W M88 738
AF	ATL	COS	*	0	738
AF	ATL	CRW	*	0	CRJ 319
AF	ATL	CSG	*	0	CRJ
AF	ATL	CUN	*	0	M88
AF	ATL	CVG	*	0	738 M88 319
AF	ATL	CZM	*	0	M88
AF	ATL	DAB	*	0	M90
AF	ATL	DAL	*	0	CRJ
AF	ATL	DAY	*	0	M88
AF	ATL	DCA	*	0	M88 M90 320
AF	ATL	DEN	*	0	M90 757 738
AF	ATL	DFW	*	0	M88 319
AF	ATL	DHN	*	0	CRJ
AF	ATL	DSM	*	0	M88
AF	ATL	DTW	*	0	M88 M90 757
AF	ATL	DUB	*	0	76W
AF	ATL	DUS	*	0	76W
AF	ATL	ECP	*	0	717 M88
AF	ATL	ELP	*	0	M88
AF	ATL	EVV	*	0	CRJ
AF	ATL	EWN	*	0	CRJ
AF	ATL	EWR	*	0	717
AF	ATL	EYW	*	0	73W CR7
AF	ATL	FAY	*	0	CRJ 73W
AF	ATL	FCO	*	0	333
AF	ATL	FLL	*	0	757 M90
AF	ATL	FNT	*	0	M88
AF	ATL	FRA	*	0	764
AF	ATL	FSM	*	0	CRJ
AF	ATL	FWA	*	0	CRJ
AF	ATL	GDL	*	0	320
AF	ATL	GNV	*	0	CR9 717 CR7
AF	ATL	GPT	*	0	M88 CR7 CRJ
AF	ATL	GRB	*	0	CR7
AF	ATL	GRK	*	0	CR9
AF	ATL	GRR	*	0	M88 320
AF	ATL	GSO	*	0	M88 320 319
AF	ATL	GSP	*	0	CR7 319 M88 717 CRJ
AF	ATL	GTR	*	0	CRJ
AF	ATL	HPN	*	0	CR7
AF	ATL	HSV	*	0	717 M88 CRJ
AF	ATL	IAD	*	0	320 M88
AF	ATL	IAH	*	0	M88 717 320 319
AF	ATL	ICT	*	0	CR9 M88
AF	ATL	ILM	*	0	CRJ 319
AF	ATL	IND	*	0	320 M88 M90
AF	ATL	JAN	*	0	717 CR9 M88 CRJ
AF	ATL	JAX	*	0	757
AF	ATL	JFK	*	0	319 752 M88 738
AF	ATL	LAS	*	0	757 753
AF	ATL	LAX	*	0	76W 763 757 739
AF	ATL	LEX	*	0	CR9 M88 CRJ 717
AF	ATL	LFT	*	0	CRJ
AF	ATL	LGA	*	0	757 739
AF	ATL	LHR	*	0	764 77L 76W
AF	ATL	LIT	*	0	M88
AF	ATL	MAD	*	0	764
AF	ATL	MAN	*	0	76W
AF	ATL	MCI	*	0	M88 M90 757
AF	ATL	MCO	*	0	757
AF	ATL	MDT	*	0	CRJ M88
AF	ATL	MDW	*	0	319 717 320
AF	ATL	MEM	*	0	M88
AF	ATL	MEX	*	0	73W 73H
AF	ATL	MGM	*	0	CRJ
AF	ATL	MHT	*	0	320
AF	ATL	MIA	*	0	M90 757 320
AF	ATL	MKE	*	0	M90 M88
AF	ATL	MLB	*	0	M88
AF	ATL	MLI	*	0	CR9 CR7
AF	ATL	MLU	*	0	CRJ
AF	ATL	MOB	*	0	CR9 717 CR7 319 CRJ
AF	ATL	MSN	*	0	320 73W CR9
AF	ATL	MSP	*	0	320 M90 757
AF	ATL	MSY	*	0	M90 M88 757
AF	ATL	MTY	*	0	CR9
AF	ATL	MUC	*	0	764
AF	ATL	MYR	*	0	CR7 M88
AF	ATL	NAS	*	0	M88
AF	ATL	OAJ	*	0	CRJ
AF	ATL	OKC	*	0	CR9 M88
AF	ATL	OMA	*	0	M88 M90
AF	ATL	ORD	*	0	757 319 320 M88 M90
AF	ATL	ORF	*	0	M88 M90
